"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac128",0,0.161757043909812,"Peripherals","Bac128","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Intrasporangiaceae","IntrasporangiaceaeFA","_","Bac128","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU35Myrothecium",0,0.0611677741841198,"Peripherals","OTU35Myrothecium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotriaceae","Striaticonidium","Saprotroph","OTU35Myrothecium","Non-Yeast","Saprotroph","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU20Xylariales",0.444444444444444,-0.672845516025316,"Peripherals","OTU20Xylariales","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","_","Monosporascus","Plant pathogen","OTU20Xylariales","Non-Yeast","Plant pathogen","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU22Periconia",0,0.428174419288838,"Peripherals","OTU22Periconia","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","_","Periconia","Endophyte","OTU22Periconia","Non-Yeast","Endophyte","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac530",0,-1.09763637530561,"Peripherals","Bac530","Prokaryote","Bacteria","Firmicutes","Bacilli","Exiguobacterales","Exiguobacteraceae","Exiguobacterium","_","Bac530","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac859",0,-1.09763637530561,"Peripherals","Bac859","Prokaryote","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","_","Bac859","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU10Filobasidium",0.110726643598616,0.594980465118928,"Peripherals","OTU10Filobasidium","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","SaprotrophYeast","OTU10Filobasidium","Yeast","SaprotrophYeast","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU4Alternaria",0.453144523115369,0.476240949146608,"Peripherals","OTU4Alternaria","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Plant pathogen","OTU4Alternaria","Non-Yeast","Plant pathogen","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU14Symmetrospora",0.497777777777778,1.94907393745856,"Peripherals","OTU14Symmetrospora","Eukaryote","Fungi","Basidiomycota","Cystobasidiomycetes","_","Symmetrosporaceae","Symmetrospora","SaprotrophYeast","OTU14Symmetrospora","Yeast","SaprotrophYeast","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU26Sporobolomyces",1.11022302462516e-16,0.36929821972899,"Peripherals","OTU26Sporobolomyces","Eukaryote","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","_","Sporobolomyces","SaprotrophYeast","OTU26Sporobolomyces","Yeast","SaprotrophYeast","Leaf","Pre_flowering_drought",8,18,"crossBF"
