"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac79",0,-0.491869376837965,"Peripherals","Bac79","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","Flavisolibacter","_","Bac79","Non-Actinobacteria","Non-Actinobacteria","Soil","Pre_flowering_drought",8,18,"interBF"
"Bac99",0,-0.491869376837965,"Peripherals","Bac99","Prokaryote","Bacteria","Gemmatimonadetes","GemmatimonadetesPH","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","_","Bac99","Non-Actinobacteria","Non-Actinobacteria","Soil","Pre_flowering_drought",8,18,"interBF"
"Bac288",0,-0.491869376837965,"Peripherals","Bac288","Prokaryote","Bacteria","Gemmatimonadetes","GemmatimonadetesPH","GemmatimonadetesPH","GemmatimonadetesPH","GemmatimonadetesPH","_","Bac288","Non-Actinobacteria","Non-Actinobacteria","Soil","Pre_flowering_drought",8,18,"interBF"
"Bac691",0,-0.491869376837965,"Peripherals","Bac691","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","MyxococcalesOR","MyxococcalesOR","_","Bac691","Non-Actinobacteria","Non-Actinobacteria","Soil","Pre_flowering_drought",8,18,"interBF"
"Bac1401",0,-0.816496580927726,"Peripherals","Bac1401","Prokaryote","Bacteria","Gemmatimonadetes","GemmatimonadetesPH","Gemmatimonadales","GemmatimonadalesOR","GemmatimonadalesOR","_","Bac1401","Non-Actinobacteria","Non-Actinobacteria","Soil","Pre_flowering_drought",8,18,"interBF"
"Bac2755",0,NA,NA,"Bac2755","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","MIZ46","MIZ46OR","MIZ46OR","_","Bac2755","Non-Actinobacteria","Non-Actinobacteria","Soil","Pre_flowering_drought",8,18,"interBF"
"Bac452",0,-1.11803398874989,"Peripherals","Bac452","Prokaryote","Bacteria","Acidobacteria","Solibacteres","Solibacterales","Solibacteraceae","SolibacteraceaeFA","_","Bac452","Non-Actinobacteria","Non-Actinobacteria","Soil","Pre_flowering_drought",8,18,"interBF"
"Bac453",0,0,"Peripherals","Bac453","Prokaryote","Bacteria","Acidobacteria","AcidobacteriaPH","Acidobacteriales","AcidobacterialesOR","AcidobacterialesOR","_","Bac453","Non-Actinobacteria","Non-Actinobacteria","Soil","Pre_flowering_drought",8,18,"interBF"
"Bac610",0,0,"Peripherals","Bac610","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","BacteriovoracaceaeFA","_","Bac610","Non-Actinobacteria","Non-Actinobacteria","Soil","Pre_flowering_drought",8,18,"interBF"
"Bac1769",0,-1.11803398874989,"Peripherals","Bac1769","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Bac1769","Non-Actinobacteria","Non-Actinobacteria","Soil","Pre_flowering_drought",8,18,"interBF"
"Bac3075",0,-0.866025403784439,"Peripherals","Bac3075","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","HaliangiaceaeFA","_","Bac3075","Non-Actinobacteria","Non-Actinobacteria","Soil","Pre_flowering_drought",8,18,"interBF"
"Bac824",0,-0.426940840178892,"Peripherals","Bac824","Prokaryote","Bacteria","Acidobacteria","Chloracidobacteria","ChloracidobacteriaCL","ChloracidobacteriaCL","ChloracidobacteriaCL","_","Bac824","Non-Actinobacteria","Non-Actinobacteria","Soil","Pre_flowering_drought",8,18,"interBF"
"Bac1129",0,-0.501781967934626,"Peripherals","Bac1129","Prokaryote","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","RhodocyclalesOR","RhodocyclalesOR","_","Bac1129","Non-Actinobacteria","Non-Actinobacteria","Soil","Pre_flowering_drought",8,18,"interBF"
"Bac1484",0,-0.501781967934626,"Peripherals","Bac1484","Prokaryote","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","_","_","Bac1484","Non-Actinobacteria","Non-Actinobacteria","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU1Cladosporium",0,0.97011180467361,"Peripherals","OTU1Cladosporium","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Davidiellaceae","Cladosporium","Saprotroph","OTU1Cladosporium","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU4Alternaria",0,-0.705140435800221,"Peripherals","OTU4Alternaria","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Plant pathogen","OTU4Alternaria","Non-Yeast","Plant pathogen","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU32Fusarium",0,NA,NA,"OTU32Fusarium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","OTU32Fusarium","Non-Yeast","Plant pathogen","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU28Chaetomium",0,-0.866025403784439,"Peripherals","OTU28Chaetomium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","OTU28Chaetomium","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU8Agaricomycetes",0,NA,NA,"OTU8Agaricomycetes","Eukaryote","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Gloeoporus","Saprotroph","OTU8Agaricomycetes","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU19Sarocladium",0,0.866025403784439,"Peripherals","OTU19Sarocladium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","_","Sarocladium","Plant pathogen","OTU19Sarocladium","Non-Yeast","Plant pathogen","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU22Periconia",0,NA,NA,"OTU22Periconia","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","_","Periconia","Endophyte","OTU22Periconia","Non-Yeast","Endophyte","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU13Preussia",0,NA,NA,"OTU13Preussia","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Saprotroph","OTU13Preussia","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU59Chaetomium",0,1.63299316185545,"Peripherals","OTU59Chaetomium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","OTU59Chaetomium","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU65Corynascus",0,NA,NA,"OTU65Corynascus","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Corynascus","Saprotroph","OTU65Corynascus","Non-Yeast","Saprotroph","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU26Sporobolomyces",0,-0.491869376837965,"Peripherals","OTU26Sporobolomyces","Eukaryote","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","_","Sporobolomyces","SaprotrophYeast","OTU26Sporobolomyces","Yeast","SaprotrophYeast","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU11Epicoccum",0.345679012345679,2.45934688418982,"Peripherals","OTU11Epicoccum","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Epicoccum","Plant pathogen","OTU11Epicoccum","Non-Yeast","Plant pathogen","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU14Symmetrospora",0.378698224852071,3.173131961101,"Module hub","OTU14Symmetrospora","Eukaryote","Fungi","Basidiomycota","Cystobasidiomycetes","_","Symmetrosporaceae","Symmetrospora","SaprotrophYeast","OTU14Symmetrospora","Yeast","SaprotrophYeast","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU25Pleosporales",0,NA,NA,"OTU25Pleosporales","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","_","Phoma","Plant pathogen","OTU25Pleosporales","Non-Yeast","Plant pathogen","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU46Thermomyces",0,0.443922795855712,"Peripherals","OTU46Thermomyces","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","_","Thermomyces","Endophyte","OTU46Thermomyces","Non-Yeast","Endophyte","Soil","Pre_flowering_drought",8,18,"interBF"
"OTU33Aureobasidium",0,NA,NA,"OTU33Aureobasidium","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Aureobasidium","SaprotrophYeast","OTU33Aureobasidium","Yeast","SaprotrophYeast","Soil","Pre_flowering_drought",8,18,"interBF"
