"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac1440",1.11022302462516e-16,-0.718946709909692,"Peripherals","Bac1440","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","AlphaproteobacteriaCL","AlphaproteobacteriaCL","AlphaproteobacteriaCL","_","Bac1440","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac119",0,-0.82656573818295,"Peripherals","Bac119","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Hymenobacter","_","Bac119","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac647",0,0.294688654482616,"Peripherals","Bac647","Prokaryote","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","VerrucomicrobialesOR","VerrucomicrobialesOR","_","Bac647","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac1679",0,0.409777267354126,"Peripherals","Bac1679","Prokaryote","Bacteria","_","_","_","_","_","_","Bac1679","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac1005",0,-0.596380019238681,"Peripherals","Bac1005","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","Aquicella","_","Bac1005","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac1535",0.444444444444444,0,"Peripherals","Bac1535","Prokaryote","Bacteria","TM7","TM7PH","I025","A29","A29FA","_","Bac1535","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac1144",0,-0.294801486782757,"Peripherals","Bac1144","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","Flavisolibacter","_","Bac1144","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac1542",1.11022302462516e-16,0.00677704567316655,"Peripherals","Bac1542","Prokaryote","Bacteria","Cyanobacteria","CyanobacteriaPH","SM1D11","SM1D11OR","SM1D11OR","_","Bac1542","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac1970",0,-0.897166285267137,"Peripherals","Bac1970","Prokaryote","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","VerrucomicrobialesOR","VerrucomicrobialesOR","_","Bac1970","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
"Bac1885",0,-0.536064312747496,"Peripherals","Bac1885","Prokaryote","Bacteria","_","_","_","_","_","_","Bac1885","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"crossBF"
