"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac514",1.11022302462516e-16,-0.130712445079431,"Peripherals","Bac514","Prokaryote","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","VerrucomicrobiaceaeFA","_","Bac514","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac519",0,-0.274623866697828,"Peripherals","Bac519","Prokaryote","Bacteria","Acidobacteria","AcidobacteriaPH","Acidobacteriales","AcidobacterialesOR","AcidobacterialesOR","_","Bac519","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac532",0,0.229066108966561,"Peripherals","Bac532","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Sphingobacteriaceae","SphingobacteriaceaeFA","_","Bac532","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac542",0,0.0851546873481639,"Peripherals","Bac542","Prokaryote","Bacteria","TM7","TM7PH","TM7PH","TM7PH","TM7PH","_","Bac542","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac559",0,-0.418535288316225,"Peripherals","Bac559","Prokaryote","Bacteria","Acidobacteria","Sva0725","Sva0725CL","Sva0725CL","Sva0725CL","_","Bac559","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac566",0,-0.562446709934621,"Peripherals","Bac566","Prokaryote","Bacteria","Proteobacteria","Betaproteobacteria","BetaproteobacteriaCL","BetaproteobacteriaCL","BetaproteobacteriaCL","_","Bac566","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac609",0,-0.346579577507026,"Peripherals","Bac609","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Bac609","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac612",0,0.0851546873481639,"Peripherals","Bac612","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","_","Bac612","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac622",0.124444444444444,0.372977530584957,"Peripherals","Bac622","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","SinobacteraceaeFA","_","Bac622","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac627",0,-0.562446709934621,"Peripherals","Bac627","Prokaryote","Bacteria","Acidobacteria","AcidobacteriaPH","AcidobacteriaPH","AcidobacteriaPH","AcidobacteriaPH","_","Bac627","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac667",0,-0.418535288316225,"Peripherals","Bac667","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","PolyangiaceaeFA","_","Bac667","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac671",0,0.157110398157362,"Peripherals","Bac671","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","RhodospirillaceaeFA","_","Bac671","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac691",0,0.301021819775759,"Peripherals","Bac691","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","MyxococcalesOR","MyxococcalesOR","_","Bac691","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac703",0,-0.346579577507026,"Peripherals","Bac703","Prokaryote","Bacteria","Verrucomicrobia","Spartobacteria","Spartobacteriales","Spartobacteriaceae","SpartobacteriaceaeFA","_","Bac703","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac714",0,0.229066108966561,"Peripherals","Bac714","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","_","_","_","_","Bac714","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac779",0,0.157110398157362,"Peripherals","Bac779","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","SinobacteraceaeFA","_","Bac779","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac837",0,-0.490490999125423,"Peripherals","Bac837","Prokaryote","Bacteria","Acidobacteria","Chloracidobacteria","ChloracidobacteriaCL","ChloracidobacteriaCL","ChloracidobacteriaCL","_","Bac837","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac845",1.11022302462516e-16,-0.130712445079431,"Peripherals","Bac845","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flammeovirgaceae","Sporocytophaga","_","Bac845","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac860",0,0.301021819775759,"Peripherals","Bac860","Prokaryote","Bacteria","Chloroflexi","Anaerolineae","A4b","A4bOR","A4bOR","_","Bac860","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac959",0,0.0131989765389656,"Peripherals","Bac959","Prokaryote","Bacteria","Acidobacteria","AcidobacteriaPH","AcidobacteriaPH","AcidobacteriaPH","AcidobacteriaPH","_","Bac959","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac971",0.124444444444444,0.372977530584957,"Peripherals","Bac971","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","MyxococcalesOR","MyxococcalesOR","_","Bac971","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac974",0,0.229066108966561,"Peripherals","Bac974","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","MyxococcalesOR","MyxococcalesOR","_","Bac974","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac1023",0,0.157110398157362,"Peripherals","Bac1023","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Cytophaga","_","Bac1023","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac1028",0,0.444933241394156,"Peripherals","Bac1028","Prokaryote","Bacteria","Acidobacteria","AcidobacteriaPH","Acidobacteriales","AcidobacterialesOR","AcidobacterialesOR","_","Bac1028","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac1109",0,0.229066108966561,"Peripherals","Bac1109","Prokaryote","Bacteria","Chloroflexi","Anaerolineae","envOPS12","envOPS12OR","envOPS12OR","_","Bac1109","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac1110",0,0.0851546873481639,"Peripherals","Bac1110","Prokaryote","Bacteria","Acidobacteria","AcidobacteriaPH","Acidobacteriales","AcidobacterialesOR","AcidobacterialesOR","_","Bac1110","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac1117",0,0.0131989765389656,"Peripherals","Bac1117","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","SinobacteraceaeFA","_","Bac1117","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac1248",0,-0.20266815588863,"Peripherals","Bac1248","Prokaryote","Bacteria","Spirochaetes","Leptospirae","Leptospirales","Leptospiraceae","LeptospiraceaeFA","_","Bac1248","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac1276",0,0.0851546873481639,"Peripherals","Bac1276","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","AlphaproteobacteriaCL","AlphaproteobacteriaCL","AlphaproteobacteriaCL","_","Bac1276","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac1386",0,0.301021819775759,"Peripherals","Bac1386","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Bac1386","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac1427",0,0.157110398157362,"Peripherals","Bac1427","Prokaryote","Bacteria","ZB2","ZB2PH","ZB2PH","ZB2PH","ZB2PH","_","Bac1427","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac1460",0,0.0851546873481639,"Peripherals","Bac1460","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","AlphaproteobacteriaCL","AlphaproteobacteriaCL","AlphaproteobacteriaCL","_","Bac1460","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac1490",0.142011834319527,0.229066108966561,"Peripherals","Bac1490","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","HaliangiaceaeFA","_","Bac1490","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac1525",0,-0.346579577507026,"Peripherals","Bac1525","Prokaryote","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","VerrucomicrobialesOR","VerrucomicrobialesOR","_","Bac1525","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac2242",0,0.157110398157362,"Peripherals","Bac2242","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","MIZ46","MIZ46OR","MIZ46OR","_","Bac2242","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac2319",0,0.0131989765389656,"Peripherals","Bac2319","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","CoxiellaceaeFA","_","Bac2319","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
"Bac2677",0,-0.490490999125423,"Peripherals","Bac2677","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","AlphaproteobacteriaCL","AlphaproteobacteriaCL","AlphaproteobacteriaCL","_","Bac2677","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Control",8,18,"interBF"
