"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"OTU166Rhizophagus",0,0.419627163708141,"Peripherals","OTU166Rhizophagus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","OTU166Rhizophagus","Non-Yeast","Arbuscular mycorrhizal","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"OTU97Penicillium",0,1.02247471629109,"Peripherals","OTU97Penicillium","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Penicillium","Saprotroph","OTU97Penicillium","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"OTU212Sordariomycetes",0,0.20238822866313,"Peripherals","OTU212Sordariomycetes","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria","Unidentified & others","OTU212Sordariomycetes","Non-Yeast","Unidentified & others","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"OTU39Sordariales",0,-0.885818242031115,"Peripherals","OTU39Sordariales","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Zopfiella","Saprotroph","OTU39Sordariales","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac558",0,-0.577350269189626,"Peripherals","Bac558","Prokaryote","Bacteria","Gemmatimonadetes","GemmatimonadetesPH","Gemmatimonadales","Gemmatimonadaceae","GemmatimonadaceaeFA","_","Bac558","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"OTU150Rhizophagus",0.277777777777778,1.81838437606861,"Peripherals","OTU150Rhizophagus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","OTU150Rhizophagus","Non-Yeast","Arbuscular mycorrhizal","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac1522",0,0.730296743340221,"Peripherals","Bac1522","Prokaryote","Bacteria","_","_","_","_","_","_","Bac1522","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac252",0,NA,NA,"Bac252","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Rubrobacterales","Rubrobacteraceae","RubrobacteraceaeFA","_","Bac252","Actinobacteria","Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"OTU106Sordariomycetes",0,-0.89814943244638,"Peripherals","OTU106Sordariomycetes","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","Endophyte","OTU106Sordariomycetes","Non-Yeast","Endophyte","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"OTU134Schizothecium",0.375,1.63299316185545,"Peripherals","OTU134Schizothecium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","Endophyte","OTU134Schizothecium","Non-Yeast","Endophyte","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"OTU161Rhizophagus",0,0.419627163708141,"Peripherals","OTU161Rhizophagus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","OTU161Rhizophagus","Non-Yeast","Arbuscular mycorrhizal","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"OTU156Petriella",0,1.15470053837925,"Peripherals","OTU156Petriella","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Petriella","Saprotroph","OTU156Petriella","Non-Yeast","Saprotroph","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"OTU84Preussia",0,1.15470053837925,"Peripherals","OTU84Preussia","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Plant pathogen","OTU84Preussia","Non-Yeast","Plant pathogen","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac142",0,NA,NA,"Bac142","Prokaryote","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","OxalobacteraceaeFA","_","Bac142","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac1145",0,NA,NA,"Bac1145","Prokaryote","Bacteria","Verrucomicrobia","Spartobacteria","Spartobacteriales","Spartobacteriaceae","MC18","_","Bac1145","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
"Bac1531",0,NA,NA,"Bac1531","Prokaryote","Bacteria","Verrucomicrobia","Spartobacteria","Spartobacteriales","Spartobacteriaceae","Chthoniobacter","_","Bac1531","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",2,9,"crossBF"
