"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac1723",0,-0.171929184350031,"Peripherals","Bac1723","Prokaryote","Bacteria","Chloroflexi","Anaerolineae","A4b","A4bOR","A4bOR","_","Bac1723","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac2191",0.5,-0.540061724867322,"Peripherals","Bac2191","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flammeovirgaceae","_","_","Bac2191","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac2305",0,-0.288328445804399,"Peripherals","Bac2305","Prokaryote","Bacteria","TM7","TM7PH","TM7PH","TM7PH","TM7PH","_","Bac2305","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac2677",0,-0.288328445804399,"Peripherals","Bac2677","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","AlphaproteobacteriaCL","AlphaproteobacteriaCL","AlphaproteobacteriaCL","_","Bac2677","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac435",0,-0.312995556750139,"Peripherals","Bac435","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Bac435","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac4087",0,-0.64834793898243,"Peripherals","Bac4087","Prokaryote","Bacteria","Chlamydiae","ChlamydiaePH","Chlamydiales","Chlamydiaceae","Chlamydophila","_","Bac4087","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac35",0,-0.657047924655114,"Peripherals","Bac35","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardioidaceae","NocardioidaceaeFA","_","Bac35","Actinobacteria","Actinobacteria","Root","Control",8,18,"interBF"
"Bac185",0,-0.657047924655114,"Peripherals","Bac185","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","SinobacteraceaeFA","_","Bac185","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac167",0,-0.657047924655114,"Peripherals","Bac167","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Thermomonosporaceae","Actinomadura","_","Bac167","Actinobacteria","Actinobacteria","Root","Control",8,18,"interBF"
"Bac402",0,-0.404727707258768,"Peripherals","Bac402","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","_","Bac402","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac496",0,-0.404727707258768,"Peripherals","Bac496","Prokaryote","Bacteria","Acidobacteria","AcidobacteriaPH","Acidobacteriales","Acidobacteriaceae","Terriglobus","_","Bac496","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac43",0,NA,NA,"Bac43","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Bac43","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac161",0,-0.404727707258768,"Peripherals","Bac161","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Dyadobacter","_","Bac161","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac417",0,-0.64834793898243,"Peripherals","Bac417","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter","_","Bac417","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac632",0,-0.64834793898243,"Peripherals","Bac632","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter","_","Bac632","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac694",0,-0.64834793898243,"Peripherals","Bac694","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter","_","Bac694","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac1849",0,NA,NA,"Bac1849","Prokaryote","Bacteria","Tenericutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix","_","Bac1849","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac1133",0,-0.404727707258768,"Peripherals","Bac1133","Prokaryote","Bacteria","Chloroflexi","Anaerolineae","A4b","A4bOR","A4bOR","_","Bac1133","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac1378",0,-0.404727707258768,"Peripherals","Bac1378","Prokaryote","Bacteria","Chloroflexi","Anaerolineae","_","_","_","_","Bac1378","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac1525",0,-0.404727707258768,"Peripherals","Bac1525","Prokaryote","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","VerrucomicrobialesOR","VerrucomicrobialesOR","_","Bac1525","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac612",0,-0.540061724867322,"Peripherals","Bac612","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","_","Bac612","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac668",0,-0.540061724867322,"Peripherals","Bac668","Prokaryote","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella","_","Bac668","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac2300",0,NA,NA,"Bac2300","Prokaryote","Bacteria","Chloroflexi","ChloroflexiPH","Herpetosiphonales","Herpetosiphonaceae","HerpetosiphonaceaeFA","_","Bac2300","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac82",0,-0.404727707258768,"Peripherals","Bac82","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Cytophaga","_","Bac82","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac404",0,-0.404727707258768,"Peripherals","Bac404","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","HaliangiaceaeFA","_","Bac404","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac2735",0,NA,NA,"Bac2735","Prokaryote","Bacteria","Chloroflexi","Anaerolineae","A4b","A4bOR","A4bOR","_","Bac2735","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac979",0,-0.404727707258768,"Peripherals","Bac979","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Bac979","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"Bac1046",0,-0.404727707258768,"Peripherals","Bac1046","Prokaryote","Bacteria","Chloroflexi","Anaerolineae","S0208","S0208OR","S0208OR","_","Bac1046","Non-Actinobacteria","Non-Actinobacteria","Root","Control",8,18,"interBF"
"OTU1Cladosporium",0,0.357709207714444,"Peripherals","OTU1Cladosporium","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Davidiellaceae","Cladosporium","Saprotroph","OTU1Cladosporium","Non-Yeast","Saprotroph","Root","Control",8,18,"interBF"
"OTU5Acremonium",0.0587695133149678,3.16204313740273,"Module hub","OTU5Acremonium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","_","Acremonium","Endophyte","OTU5Acremonium","Non-Yeast","Endophyte","Root","Control",8,18,"interBF"
"OTU4Alternaria",0.459183673469388,2.0344711188759,"Peripherals","OTU4Alternaria","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Plant pathogen","OTU4Alternaria","Non-Yeast","Plant pathogen","Root","Control",8,18,"interBF"
"OTU6Fusarium",0,1.9300782786744,"Peripherals","OTU6Fusarium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","OTU6Fusarium","Non-Yeast","Plant pathogen","Root","Control",8,18,"interBF"
"OTU18Gibberella",0.283164782867341,3.43644792073539,"Module hub","OTU18Gibberella","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Gibberella","Plant pathogen","OTU18Gibberella","Non-Yeast","Plant pathogen","Root","Control",8,18,"interBF"
"OTU16Fusarium",0,-0.164261981163778,"Peripherals","OTU16Fusarium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","OTU16Fusarium","Non-Yeast","Plant pathogen","Root","Control",8,18,"interBF"
"OTU17Acrophialophora",0.060546875,3.0388466515299,"Module hub","OTU17Acrophialophora","Eukaryote","Fungi","Ascomycota","_","_","_","Acrophialophora","Plant pathogen","OTU17Acrophialophora","Non-Yeast","Plant pathogen","Root","Control",8,18,"interBF"
"OTU31Chaetomium",0,2.05327476454723,"Peripherals","OTU31Chaetomium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","OTU31Chaetomium","Non-Yeast","Saprotroph","Root","Control",8,18,"interBF"
"OTU32Fusarium",0,-0.657047924655114,"Peripherals","OTU32Fusarium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","OTU32Fusarium","Non-Yeast","Plant pathogen","Root","Control",8,18,"interBF"
"OTU12Talaromyces",0,1.15470053837925,"Peripherals","OTU12Talaromyces","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Saprotroph","OTU12Talaromyces","Non-Yeast","Saprotroph","Root","Control",8,18,"interBF"
"OTU28Chaetomium",1.11022302462516e-16,0.944506391691726,"Peripherals","OTU28Chaetomium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","OTU28Chaetomium","Non-Yeast","Saprotroph","Root","Control",8,18,"interBF"
"OTU19Sarocladium",0,-0.287458467036612,"Peripherals","OTU19Sarocladium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","_","Sarocladium","Plant pathogen","OTU19Sarocladium","Non-Yeast","Plant pathogen","Root","Control",8,18,"interBF"
"OTU35Myrothecium",0.0587695133149678,3.16204313740273,"Module hub","OTU35Myrothecium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotriaceae","Striaticonidium","Saprotroph","OTU35Myrothecium","Non-Yeast","Saprotroph","Root","Control",8,18,"interBF"
