"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac1382",0.0665873959571939,0.870407714045063,"Peripherals","Bac1382","Prokaryote","Bacteria","_","_","_","_","_","_","Bac1382","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac1576",0,0.69132861498316,"Peripherals","Bac1576","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Hymenobacter","_","Bac1576","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac1969",0,0.0645517682664995,"Peripherals","Bac1969","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Hymenobacter","_","Bac1969","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac2071",0.0768,0.512249515921257,"Peripherals","Bac2071","Prokaryote","Bacteria","_","_","_","_","_","_","Bac2071","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac1421",0.104938271604938,-0.114527330795403,"Peripherals","Bac1421","Prokaryote","Bacteria","Thermi","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","_","Bac1421","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac2196",0.090702947845805,0.154091317797451,"Peripherals","Bac2196","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","_","Bac2196","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac2799",0,0.581463613869157,"Peripherals","Bac2799","Prokaryote","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Pigmentiphaga","_","Bac2799","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac3187",0,-0.370022299734918,"Peripherals","Bac3187","Prokaryote","Bacteria","Thermi","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","_","Bac3187","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac577",0,-1.54716012329063,"Peripherals","Bac577","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Geodermatophilaceae","Geodermatophilus","_","Bac577","Actinobacteria","Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac1471",0,-1.54716012329063,"Peripherals","Bac1471","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Hymenobacter","_","Bac1471","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac117",0,-1.54716012329063,"Peripherals","Bac117","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Buchnera","_","Bac117","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"OTU2Setophoma",0,1.51204838632256,"Peripherals","OTU2Setophoma","Eukaryote","Fungi","Ascomycota","_","_","_","Setophoma","Plant pathogen","OTU2Setophoma","Non-Yeast","Plant pathogen","Leaf","Control",8,18,"crossBF"
"OTU17Acrophialophora",0,-0.504016128774185,"Peripherals","OTU17Acrophialophora","Eukaryote","Fungi","Ascomycota","_","_","_","Acrophialophora","Plant pathogen","OTU17Acrophialophora","Non-Yeast","Plant pathogen","Leaf","Control",8,18,"crossBF"
