"","otu.name","Kingdom","Phylum","Class","Order","Family","Genus","Fungal Guild","Compartment","Time period","Treatment","Network type","Zi","Pi","Hub type"
"260","OTU70Claroideoglomus","Eukaryote","Mucoromycota","Glomeromycotina","Glomerales","Claroideoglomeraceae","Claroideoglomus","Arbuscular mycorrhizal","Rhizosphere","Rewetting period","Control","interBF",3.6410317208894,0.047590719809637,"Module hub"
"261","OTU44Curvularia","Eukaryote","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Plant pathogen","Rhizosphere","Rewetting period","Control","interBF",3.86662050549068,0,"Module hub"
"262","OTU52Mortierella","Eukaryote","Mucoromycota","Mortierellomycotina","Mortierellales","Mortierellaceae","Mortierella","Saprotroph","Rhizosphere","Rewetting period","Control","interBF",4.03931961597808,0.455,"Module hub"
"263","OTU69Tremellomycetes","Eukaryote","Basidiomycota","Tremellomycetes","Tremellales","_","Naganishia","SaprotrophYeast","Rhizosphere","Rewetting period","Control","interBF",3.39511738457129,1.11022302462516e-16,"Module hub"
"264","Bac301","Prokaryote","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","VerrucomicrobialesOR","VerrucomicrobialesOR","_","Rhizosphere","Drought period","Drought","interBF",-0.253854066791725,0.625,"Connector"
"265","Bac497","Prokaryote","_","_","_","_","_","_","Rhizosphere","Drought period","Drought","interBF",2.53854066791725,0.40625,"Module hub"
"266","Bac56","Prokaryote","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter","_","Rhizosphere","Drought period","Drought","interBF",0.724568837309472,0.666666666666667,"Connector"
"267","Bac149","Prokaryote","Acidobacteria","Solibacteres","Solibacterales","Solibacteraceae","SolibacteraceaeFA","_","Rhizosphere","Drought period","Drought","interBF",-0.241522945769824,0.64,"Connector"
"268","OTU13Preussia","Eukaryote","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Saprotroph","Rhizosphere","Drought period","Drought","interBF",3.78138617860796,0.304498269896194,"Module hub"
"269","OTU73Trichocladium","Eukaryote","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Trichocladium","Saprotroph","Rhizosphere","Drought period","Drought","interBF",-0.241522945769824,0.625,"Connector"
"270","OTU109Beauveria","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","_","Geosmithia","Saprotroph","Rhizosphere","Drought period","Drought","interBF",2.82866567972698,0,"Module hub"
"271","Bac192","Prokaryote","Proteobacteria","Betaproteobacteria","Rhodocyclales","RhodocyclalesOR","RhodocyclalesOR","_","Rhizosphere","Rewetting period","Drought","interBF",-0.191430093957436,0.666666666666667,"Connector"
"272","Bac206","Prokaryote","Gemmatimonadetes","GemmatimonadetesPH","Gemmatimonadales","GemmatimonadalesOR","GemmatimonadalesOR","_","Rhizosphere","Rewetting period","Drought","interBF",-0.191430093957436,0.666666666666667,"Connector"
"273","Bac215","Prokaryote","Chloroflexi","ChloroflexiPH","Roseiflexales","Kouleothrixaceae","KouleothrixaceaeFA","_","Rhizosphere","Rewetting period","Drought","interBF",-0.191430093957436,0.625,"Connector"
"274","Bac626","Prokaryote","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","SinobacteraceaeFA","_","Rhizosphere","Rewetting period","Drought","interBF",-0.300538575857355,0.64,"Connector"
"275","Bac627","Prokaryote","Acidobacteria","AcidobacteriaPH","AcidobacteriaPH","AcidobacteriaPH","AcidobacteriaPH","_","Rhizosphere","Rewetting period","Drought","interBF",-0.191430093957436,0.666666666666667,"Connector"
"276","Bac628","Prokaryote","Acidobacteria","AcidobacteriaPH","AcidobacteriaPH","AcidobacteriaPH","AcidobacteriaPH","_","Rhizosphere","Rewetting period","Drought","interBF",-0.300538575857355,0.625,"Connector"
"277","Bac697","Prokaryote","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Chondromyces","_","Rhizosphere","Rewetting period","Drought","interBF",-0.447213595499958,0.693877551020408,"Connector"
"278","Bac925","Prokaryote","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Plesiocystis","_","Rhizosphere","Rewetting period","Drought","interBF",-0.191430093957436,0.625,"Connector"
"279","Bac983","Prokaryote","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","PolyangiaceaeFA","_","Rhizosphere","Rewetting period","Drought","interBF",-0.300538575857355,0.625,"Connector"
"280","Bac1153","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Rhizosphere","Rewetting period","Drought","interBF",-0.191430093957436,0.666666666666667,"Connector"
"281","Bac1269","Prokaryote","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","BdellovibrionaceaeFA","_","Rhizosphere","Rewetting period","Drought","interBF",-0.191430093957436,0.666666666666667,"Connector"
"282","Bac1449","Prokaryote","_","_","_","_","_","_","Rhizosphere","Rewetting period","Drought","interBF",-0.191430093957436,0.625,"Connector"
"283","Bac2234","Prokaryote","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","BdellovibrionaceaeFA","_","Rhizosphere","Rewetting period","Drought","interBF",-0.300538575857355,0.625,"Connector"
"284","OTU1Cladosporium","Eukaryote","Ascomycota","Dothideomycetes","Capnodiales","Davidiellaceae","Cladosporium","Saprotroph","Rhizosphere","Rewetting period","Drought","interBF",6.58225015376722,0.570431420977744,"Module hub"
"285","OTU5Acremonium","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","_","Acremonium","Endophyte","Rhizosphere","Rewetting period","Drought","interBF",5.11522273140599,0,"Module hub"
"286","OTU4Alternaria","Eukaryote","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Plant pathogen","Rhizosphere","Rewetting period","Drought","interBF",4.53651108049894,0.50971604635692,"Module hub"
"287","OTU10Filobasidium","Eukaryote","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","SaprotrophYeast","Rhizosphere","Rewetting period","Drought","interBF",4.53651108049894,0.442455775234131,"Module hub"
"288","OTU65Corynascus","Eukaryote","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Corynascus","Saprotroph","Rhizosphere","Rewetting period","Drought","interBF",4.41484750793711,0,"Module hub"
"289","OTU26Sporobolomyces","Eukaryote","Basidiomycota","Microbotryomycetes","Sporidiobolales","_","Sporobolomyces","SaprotrophYeast","Rhizosphere","Rewetting period","Drought","interBF",4.85671947001149,0.473171232174002,"Module hub"
"290","OTU11Epicoccum","Eukaryote","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Epicoccum","Plant pathogen","Rhizosphere","Rewetting period","Drought","interBF",6.43409109655595,0.569304240899082,"Module hub"
"291","OTU14Symmetrospora","Eukaryote","Basidiomycota","Cystobasidiomycetes","_","Symmetrosporaceae","Symmetrospora","SaprotrophYeast","Rhizosphere","Rewetting period","Drought","interBF",4.26204674663105,0.451515704894083,"Module hub"
"292","OTU24Cryptococcus","Eukaryote","Basidiomycota","Tremellomycetes","Tremellales","_","Cryptococcus","SaprotrophYeast","Rhizosphere","Rewetting period","Drought","interBF",4.76523135872219,0.437020176690714,"Module hub"
"293","OTU50Filobasidiaceae","Eukaryote","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","_","SaprotrophYeast","Rhizosphere","Rewetting period","Drought","interBF",3.66737402325061,0.371666666666667,"Module hub"
"294","OTU27Alternaria","Eukaryote","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Plant pathogen","Rhizosphere","Rewetting period","Drought","interBF",2.93546913293622,0.373,"Module hub"
"295","OTU97Penicillium","Eukaryote","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Penicillium","Saprotroph","Rhizosphere","Rewetting period","Drought","interBF",8.47702380405657,0,"Module hub"
"296","OTU53Stemphylium","Eukaryote","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Stemphylium","Plant pathogen","Rhizosphere","Rewetting period","Drought","interBF",3.9601455026082,0.515155174495834,"Module hub"
"297","OTU61Cryptococcus","Eukaryote","Basidiomycota","Tremellomycetes","Tremellales","_","Papiliotrema","SaprotrophYeast","Rhizosphere","Rewetting period","Drought","interBF",3.07270129987017,0.201728395061728,"Module hub"
"298","OTU83Cladosporium","Eukaryote","Ascomycota","Dothideomycetes","Capnodiales","Davidiellaceae","Cladosporium","Saprotroph","Rhizosphere","Rewetting period","Drought","interBF",3.34716563373806,0.368264462809917,"Module hub"
"299","OTU229Glomus","Eukaryote","Mucoromycota","Glomeromycotina","_","_","_","Arbuscular mycorrhizal","Rhizosphere","Rewetting period","Drought","interBF",0.48593793081503,0.628099173553719,"Connector"
"300","OTU2Setophoma","Eukaryote","Ascomycota","_","_","_","Setophoma","Plant pathogen","Root","Drought period","Control","interBF",5.61736028329193,0,"Module hub"
"301","OTU18Gibberella","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Gibberella","Plant pathogen","Root","Drought period","Control","interBF",6.29673828259768,0,"Module hub"
"302","OTU12Talaromyces","Eukaryote","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Saprotroph","Root","Drought period","Control","interBF",2.99121639882641,0.165589412126808,"Module hub"
"303","OTU35Myrothecium","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","Stachybotriaceae","Striaticonidium","Saprotroph","Root","Drought period","Control","interBF",3.88057000058133,0.4234404536862,"Module hub"
"304","OTU9Meruliaceae","Eukaryote","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Gloeoporus","Saprotroph","Root","Drought period","Control","interBF",2.91519074101224,0,"Module hub"
"305","OTU13Preussia","Eukaryote","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Saprotroph","Root","Drought period","Control","interBF",3.37134468789725,0.0961111111111111,"Module hub"
"306","OTU65Corynascus","Eukaryote","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Corynascus","Saprotroph","Root","Drought period","Control","interBF",2.83916508319807,0.108935564257743,"Module hub"
"307","OTU40Acremonium","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","_","Acremonium","Endophyte","Root","Drought period","Control","interBF",2.91519074101224,0.0733357066571734,"Module hub"
"308","OTU47Chaetomium","Eukaryote","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","Root","Drought period","Control","interBF",2.77407873365426,0.489795918367347,"Module hub"
"309","OTU56Agaricomycetes","Eukaryote","Basidiomycota","Agaricomycetes","Auriculariales","_","Oliveonia","Saprotroph","Root","Drought period","Control","interBF",5.07385788384733,0,"Module hub"
"310","OTU49Macrophomina","Eukaryote","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Macrophomina","Plant pathogen","Root","Drought period","Control","interBF",2.76313942538391,0,"Module hub"
"311","OTU97Penicillium","Eukaryote","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Penicillium","Saprotroph","Root","Drought period","Control","interBF",2.68711376756974,0.113033448673587,"Module hub"
"312","OTU322Fusarium","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","Root","Drought period","Control","interBF",3.85097748509698,0,"Module hub"
"313","OTU112Curvularia","Eukaryote","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Plant pathogen","Root","Drought period","Control","interBF",2.60316549382387,0.5,"Module hub"
"314","OTU110Myrmecridium","Eukaryote","Ascomycota","Sordariomycetes","_","_","Myrmecridium","Saprotroph","Root","Drought period","Control","interBF",4.12272868481928,0,"Module hub"
"315","OTU151Vermispora","Eukaryote","Ascomycota","Orbiliomycetes","Orbiliales","OrbilialesfamIncertaesedis","Vermispora","Unidentified & others","Root","Drought period","Control","interBF",3.17159948579123,1.11022302462516e-16,"Module hub"
"316","Bac475","Prokaryote","TM7","TM7PH","TM7PH","TM7PH","TM7PH","_","Root","Rewetting period","Control","interBF",0.0223568254821528,0.653061224489796,"Connector"
"317","OTU5Acremonium","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","_","Acremonium","Endophyte","Root","Rewetting period","Control","interBF",3.16204313740273,0.0587695133149678,"Module hub"
"318","OTU18Gibberella","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Gibberella","Plant pathogen","Root","Rewetting period","Control","interBF",3.43644792073539,0.283164782867341,"Module hub"
"319","OTU17Acrophialophora","Eukaryote","Ascomycota","_","_","_","Acrophialophora","Plant pathogen","Root","Rewetting period","Control","interBF",3.0388466515299,0.060546875,"Module hub"
"320","OTU35Myrothecium","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","Stachybotriaceae","Striaticonidium","Saprotroph","Root","Rewetting period","Control","interBF",3.16204313740273,0.0587695133149678,"Module hub"
"321","OTU22Periconia","Eukaryote","Ascomycota","Dothideomycetes","Pleosporales","_","Periconia","Endophyte","Root","Rewetting period","Control","interBF",4.27081151025824,0.046485260770975,"Module hub"
"322","OTU41Fusarium","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","Root","Rewetting period","Control","interBF",3.28523962327557,0,"Module hub"
"323","OTU106Sordariomycetes","Eukaryote","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","Endophyte","Root","Rewetting period","Control","interBF",8.2088176403645,0.273450321929049,"Module hub"
"324","OTU27Alternaria","Eukaryote","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Plant pathogen","Root","Rewetting period","Control","interBF",4.04658541226965,0.408163265306122,"Module hub"
"325","OTU153Auriculariales","Eukaryote","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariaceae","Auricularia","Saprotroph","Root","Rewetting period","Control","interBF",3.66924644364413,0.101108033240997,"Module hub"
"326","Bac4","Prokaryote","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","_","Root","Rewetting period","Drought","interBF",-0.0395284707521048,0.641975308641975,"Connector"
"327","Bac265","Prokaryote","Proteobacteria","Alphaproteobacteria","Rhizobiales","RhizobialesOR","RhizobialesOR","_","Root","Rewetting period","Drought","interBF",-0.0395284707521048,0.653061224489796,"Connector"
"328","Bac1072","Prokaryote","Verrucomicrobia","Opitutae","Opitutales","Opitutaceae","OpitutaceaeFA","_","Root","Rewetting period","Drought","interBF",-0.553141109431306,0.625,"Connector"
"329","Bac1343","Prokaryote","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","BdellovibrionaceaeFA","_","Root","Rewetting period","Drought","interBF",-0.577350269189626,0.666666666666667,"Connector"
"330","Bac204","Prokaryote","Proteobacteria","Gammaproteobacteria","Oceanospirillales","211ds20","211ds20FA","_","Root","Rewetting period","Drought","interBF",-0.434813178273152,0.625,"Connector"
"331","OTU1Cladosporium","Eukaryote","Ascomycota","Dothideomycetes","Capnodiales","Davidiellaceae","Cladosporium","Saprotroph","Root","Rewetting period","Drought","interBF",3.30278751115212,0.398654061849063,"Module hub"
"332","OTU5Acremonium","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","_","Acremonium","Endophyte","Root","Rewetting period","Drought","interBF",5.66276648563204,0,"Module hub"
"333","OTU4Alternaria","Eukaryote","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Plant pathogen","Root","Rewetting period","Drought","interBF",2.8894789641428,0.211666666666667,"Module hub"
"334","OTU28Chaetomium","Eukaryote","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","Root","Rewetting period","Drought","interBF",5.66276648563204,0,"Module hub"
"335","OTU22Periconia","Eukaryote","Ascomycota","Dothideomycetes","Pleosporales","_","Periconia","Endophyte","Root","Rewetting period","Drought","interBF",4.70388801950046,1.11022302462516e-16,"Module hub"
"336","OTU65Corynascus","Eukaryote","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Corynascus","Saprotroph","Root","Rewetting period","Drought","interBF",2.92692071419938,0,"Module hub"
"337","OTU81Schizothecium","Eukaryote","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","Saprotroph","Root","Rewetting period","Drought","interBF",2.56456332554514,0.13265306122449,"Module hub"
"338","OTU106Sordariomycetes","Eukaryote","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","Endophyte","Root","Rewetting period","Drought","interBF",5.23156073052897,0.499801626661377,"Module hub"
"339","OTU27Alternaria","Eukaryote","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Plant pathogen","Root","Rewetting period","Drought","interBF",2.61393993280325,0.312777777777778,"Module hub"
"340","OTU56Agaricomycetes","Eukaryote","Basidiomycota","Agaricomycetes","Auriculariales","_","Oliveonia","Saprotroph","Root","Rewetting period","Drought","interBF",4.64303294886277,0.535590277777778,"Module hub"
"341","OTU49Macrophomina","Eukaryote","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Macrophomina","Plant pathogen","Root","Rewetting period","Drought","interBF",3.61088215705754,0,"Module hub"
"342","OTU166Rhizophagus","Eukaryote","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","Root","Rewetting period","Drought","interBF",3.16501799548235,0.451843043995244,"Module hub"
"343","OTU102Arthropsis","Eukaryote","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Uncinocarpus","Saprotroph","Root","Rewetting period","Drought","interBF",2.79012842562775,0,"Module hub"
"344","OTU207Magnaporthiopsis","Eukaryote","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae","Magnaporthiopsis","Plant pathogen","Root","Rewetting period","Drought","interBF",2.72746448189523,0.632231404958678,"Network hub"
"345","OTU150Rhizophagus","Eukaryote","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","Root","Rewetting period","Drought","interBF",2.54505517496836,0.270852570021545,"Module hub"
"346","OTU110Myrmecridium","Eukaryote","Ascomycota","Sordariomycetes","_","_","Myrmecridium","Saprotroph","Root","Rewetting period","Drought","interBF",2.54505517496836,0.461805555555556,"Module hub"
"347","OTU118Rhizophagus","Eukaryote","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","Root","Rewetting period","Drought","interBF",3.2140850828319,0.498163452708907,"Module hub"
"348","OTU161Rhizophagus","Eukaryote","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","Root","Rewetting period","Drought","interBF",3.09613323764746,0.470816115702479,"Module hub"
"349","OTU132Rhizophagus","Eukaryote","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","Root","Rewetting period","Drought","interBF",2.68282469063813,0.424382716049383,"Module hub"
"350","OTU182Ascomycota","Eukaryote","Ascomycota","Sordariomycetes","Diaporthales","Valsaceae","_","Plant pathogen","Root","Rewetting period","Drought","interBF",2.8894789641428,0.411651234567901,"Module hub"
"351","OTU364Arthrobotrys","Eukaryote","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Arthrobotrys","Saprotroph","Root","Rewetting period","Drought","interBF",4.12341554303337,0.417009602194787,"Module hub"
"352","OTU375Agaricomycetes","Eukaryote","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Saprotroph","Root","Rewetting period","Drought","interBF",2.69446767700249,0.499362244897959,"Module hub"
"353","Bac256","Prokaryote","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Soil","Drought period","Control","interBF",-0.800326730665041,0.666666666666667,"Connector"
"354","OTU19Sarocladium","Eukaryote","Ascomycota","Sordariomycetes","Hypocreales","_","Sarocladium","Plant pathogen","Soil","Drought period","Control","interBF",-0.866025403784439,0.625,"Connector"
"355","OTU91Schizothecium","Eukaryote","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","Saprotroph","Soil","Drought period","Control","interBF",3.61066663006864,0.253968253968254,"Module hub"
"356","OTU120Fungi","Eukaryote","unidentified","_","_","_","_","Unidentified & others","Soil","Drought period","Control","interBF",2.90976868895696,0,"Module hub"
"357","OTU391Talaromyces","Eukaryote","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Saprotroph","Soil","Drought period","Control","interBF",2.55702014015537,0.304498269896194,"Module hub"
"358","OTU488Chytridiomycota","Eukaryote","Chytridiomycota","Chytridiomycetes","_","_","_","Unidentified & others","Soil","Drought period","Control","interBF",3.67419944622532,0,"Module hub"
"359","OTU14Symmetrospora","Eukaryote","Basidiomycota","Cystobasidiomycetes","_","Symmetrosporaceae","Symmetrospora","SaprotrophYeast","Soil","Rewetting period","Control","interBF",4.00356941782737,0.124444444444444,"Module hub"
"360","OTU76Chaetomium","Eukaryote","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","Soil","Rewetting period","Control","interBF",3.07958941544842,0.18,"Module hub"
"361","OTU265Chytridiomycetes","Eukaryote","Chytridiomycota","Chytridiomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis","Saprotroph","Soil","Rewetting period","Control","interBF",3.14124268131624,0,"Module hub"
"362","Bac68","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Cytophaga","_","Soil","Rewetting period","Drought","interBF",-0.133808524782567,0.625,"Connector"
"363","Bac1029","Prokaryote","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","HaliangiaceaeFA","_","Soil","Rewetting period","Drought","interBF",0.234164918369492,0.653061224489796,"Connector"
"364","Bac141","Prokaryote","Proteobacteria","Deltaproteobacteria","Myxococcales","MyxococcalesOR","MyxococcalesOR","_","Soil","Rewetting period","Drought","interBF",0,0.625,"Connector"
"365","Bac380","Prokaryote","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Soil","Rewetting period","Drought","interBF",2.88549817306213,1.11022302462516e-16,"Module hub"
"366","Bac2376","Prokaryote","Proteobacteria","Deltaproteobacteria","DeltaproteobacteriaCL","DeltaproteobacteriaCL","DeltaproteobacteriaCL","_","Soil","Rewetting period","Drought","interBF",0.866025403784439,0.625,"Connector"
"367","OTU14Symmetrospora","Eukaryote","Basidiomycota","Cystobasidiomycetes","_","Symmetrosporaceae","Symmetrospora","SaprotrophYeast","Soil","Rewetting period","Drought","interBF",3.173131961101,0.378698224852071,"Module hub"
"368","OTU70Claroideoglomus","Eukaryote","Mucoromycota","Glomeromycotina","Glomerales","Claroideoglomeraceae","Claroideoglomus","Arbuscular mycorrhizal","Soil","Rewetting period","Drought","interBF",2.7751154611628,1.11022302462516e-16,"Module hub"
"369","OTU120Fungi","Eukaryote","unidentified","_","_","_","_","Unidentified & others","Soil","Rewetting period","Drought","interBF",3.54592590673802,0.565,"Module hub"
"370","Bac25","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardioidaceae","Kribbella","_","Leaf","Rewetting period","Drought","crossBF",3.12446500604743,0,"Module hub"
"371","Bac61","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardioidaceae","NocardioidaceaeFA","_","Leaf","Rewetting period","Drought","crossBF",3.37135733622557,0,"Module hub"
"372","Bac172","Prokaryote","Chloroflexi","SOGA31","SOGA31CL","SOGA31CL","SOGA31CL","_","Leaf","Rewetting period","Drought","crossBF",2.63068034569116,0,"Module hub"
"373","Bac3","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Rhizosphere","Drought period","Control","crossBF",2.64782703923433,0,"Module hub"
"374","Bac7","Prokaryote","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Rhizosphere","Drought period","Control","crossBF",2.70803923326012,1.11022302462516e-16,"Module hub"
"375","Bac21","Prokaryote","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia","_","Rhizosphere","Drought period","Control","crossBF",2.75494915259267,0.115184414039262,"Module hub"
"376","Bac17","Prokaryote","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Rhizosphere","Drought period","Control","crossBF",3.61122214364694,0,"Module hub"
"377","Bac25","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardioidaceae","Kribbella","_","Rhizosphere","Drought period","Control","crossBF",2.70803923326012,1.11022302462516e-16,"Module hub"
"378","Bac27","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Glycomycetaceae","Glycomyces","_","Rhizosphere","Drought period","Control","crossBF",2.7682514272859,0,"Module hub"
"379","Bac28","Prokaryote","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Rhizosphere","Drought period","Control","crossBF",2.70803923326012,1.11022302462516e-16,"Module hub"
"380","Bac32","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Rhizosphere","Drought period","Control","crossBF",2.58761484520854,1.11022302462516e-16,"Module hub"
"381","Bac35","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardioidaceae","NocardioidaceaeFA","_","Rhizosphere","Drought period","Control","crossBF",2.94888800936327,0,"Module hub"
"382","Bac58","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Rhizosphere","Drought period","Control","crossBF",2.7682514272859,0,"Module hub"
"383","Bac20","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Rhizosphere","Drought period","Control","crossBF",-0.90400809822419,0.625,"Connector"
"384","Bac76","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Rhizosphere","Drought period","Control","crossBF",2.64782703923433,0,"Module hub"
"385","Bac101","Prokaryote","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis","_","Rhizosphere","Drought period","Control","crossBF",2.6309611435041,0.0388677285318559,"Module hub"
"386","Bac133","Prokaryote","TM7","TM7PH","I025","A29","A29FA","_","Rhizosphere","Drought period","Control","crossBF",2.72599255113958,0.464193612378496,"Module hub"
"387","Bac132","Prokaryote","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","_","Rhizosphere","Drought period","Control","crossBF",2.82846362131169,0,"Module hub"
"388","Bac141","Prokaryote","Proteobacteria","Deltaproteobacteria","Myxococcales","MyxococcalesOR","MyxococcalesOR","_","Rhizosphere","Drought period","Control","crossBF",2.50697313441553,0.0136979785969085,"Module hub"
"389","Bac144","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Mycobacteriaceae","Mycobacterium","_","Rhizosphere","Drought period","Control","crossBF",2.70803923326012,1.11022302462516e-16,"Module hub"
"390","Bac187","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","Flavisolibacter","_","Rhizosphere","Drought period","Control","crossBF",2.89099258065612,0.1128,"Module hub"
"391","Bac198","Prokaryote","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium","_","Rhizosphere","Drought period","Control","crossBF",3.79849274299706,0.120707596253902,"Module hub"
"392","Bac175","Prokaryote","Acidobacteria","AcidobacteriaPH","AcidobacteriaPH","Koribacteraceae","KoribacteraceaeFA","_","Rhizosphere","Drought period","Control","crossBF",0.730296743340221,0.64,"Connector"
